24;PC;0;0;0;24;0
3363;PL;341;1103;1;R SAO CARLOS 244 / 01;1
3367;LC;0;1037;5;AV BRASIL 1523 / 26;1
3395;PC;0;0;0;3395;0
3395;PA;915;0;0;915;12
3395;PL;915;2147;1;AV PERNAMBUCO 2653 / 204;12
3395;PA;979;0;0;979;12
3395;PL;979;2266;0;R FELIPE CAMARAO 751 / 706;12
3396;PC;0;0;0;3396;0
3396;PA;915;0;0;915;12
3396;PL;915;2147;1;AV PERNAMBUCO 2653 / 204;12
3396;PA;979;0;0;979;12
3396;PL;979;2266;0;R FELIPE CAMARAO 751 / 706;12
3402;LC;0;1824;2;AV ASSIS BRASIL 6698 / ,Oliv.L27 e 23Parte1;4
3403;PC;0;0;0;3403;0
3403;PA;1060;0;0;1060;4
3403;PL;1060;2404;1;AV SAO PEDRO 827 / 303;4
3416;PC;0;0;0;3416;0
3416;PA;921;0;0;921;4
3416;PL;921;2162;3;AV POLONIA 375 / 504   BOXE 21;4
3438;PC;0;0;0;3438;0
3438;PA;926;0;0;926;4
3438;PL;926;2170;2;AV BERLIM 137 / 12;4
3438;PA;1040;0;0;1040;12
3438;PL;1040;2374;1;AV PERNAMBUCO 2211 / 14;12
3445;PC;0;0;0;3445;0
3445;PA;990;0;0;990;12
3445;PL;990;2293;3;R ATTILIO BILIBIO 251 / 102 T.E-Nature Box66;12
3459;PC;0;0;0;3459;0
3459;PA;1000;0;0;1000;0
3467;PC;0;0;0;3467;0
3467;PA;17;0;0;17;1
3467;PL;17;33;2;AV ASSIS BRASIL 1827;1
3467;PA;296;0;0;296;1
3467;PL;296;967;3;AV ASSIS BRASIL 1831;1
3468;PC;0;0;0;3468;0
3468;PA;17;0;0;17;1
3468;PL;17;33;2;AV ASSIS BRASIL 1827;1
3468;PA;158;0;0;158;1
3468;PL;158;515;1;AV ASSIS BRASIL 1993 / 305;1
3468;PA;296;0;0;296;1
3468;PL;296;967;3;AV ASSIS BRASIL 1831;1
3468;PA;371;0;0;371;1
3468;PL;371;1192;7;AV ASSIS BRASIL 1993 / 204;1
3469;PC;0;0;0;3469;0
3469;PA;17;0;0;17;1
3469;PL;17;33;2;AV ASSIS BRASIL 1827;1
3469;PA;160;0;0;160;4
3469;PL;160;517;6;AV ASSIS BRASIL 1993 / 307;4
3469;PA;296;0;0;296;1
3469;PL;296;967;3;AV ASSIS BRASIL 1831;1
3469;PA;370;0;0;370;0
3473;PC;0;0;0;3473;0
3473;PA;17;0;0;17;1
3473;PL;17;33;2;AV ASSIS BRASIL 1827;1
3473;PA;296;0;0;296;1
3473;PL;296;967;3;AV ASSIS BRASIL 1831;1
3479;LC;0;1840;3;R PROFESSOR DUPLAN 154 / 803 boxe 06;4
3487;LC;0;2271;1;R QUINTINO BOCAIUVA 345 / 01;15
3512;LC;0;2197;1;R FELICISSIMO DE AZEVEDO 202;4
3521;PC;0;0;0;3521;0
3521;PA;476;0;0;476;1
3521;PL;476;1407;4;R TUPARAI 248 / APTO C;1
3521;PA;948;0;0;948;1
3521;PL;948;1426;2;R TUPARAI 248 / 0;1
3545;PC;0;0;0;3545;0
3545;PA;963;0;0;963;4
3555;LC;0;2185;1;R FELIX DA CUNHA 360 / SALA 106;4
3578;LC;0;1923;3;R CONSELHEIRO TRAVASSOS 296;12
3581;PC;0;0;0;3581;0
3581;PA;935;0;0;935;12
3581;PL;935;2177;1;R CANANEIA 255 / 313 T B BX 151 e 152;12
3582;PC;0;0;0;3582;0
3582;PA;935;0;0;935;12
3582;PL;935;2177;1;R CANANEIA 255 / 313 T B BX 151 e 152;12
3595;PC;0;0;0;3595;0
3595;PA;23;0;0;23;1
3595;PL;23;42;1;AV ASSIS BRASIL 6706;1
3595;PA;24;0;0;24;1
3595;PL;24;43;1;AV ASSIS BRASIL 6710;1
3595;PA;25;0;0;25;1
3595;PL;25;44;1;AV ASSIS BRASIL 6714;1
3595;PA;736;0;0;736;4
3595;PL;736;1824;2;AV ASSIS BRASIL 6698 / ,Oliv.L27 e 23Parte1;4
3595;PA;740;0;0;740;4
3595;PL;740;1833;1;AV ASSIS BRASIL 6706 / ,6710/6714-3sl.ALTOS;4
3601;PC;0;0;0;3601;0
3601;PA;966;0;0;966;14
3601;PL;966;2243;2;R DARIO TOTTA 215 / 705- BOXE 54 T.LESTE;14
3640;PC;0;0;0;3640;0
3640;PA;23;0;0;23;1
3640;PL;23;42;1;AV ASSIS BRASIL 6706;1
3640;PA;24;0;0;24;1
3640;PL;24;43;1;AV ASSIS BRASIL 6710;1
3640;PA;25;0;0;25;1
3640;PL;25;44;1;AV ASSIS BRASIL 6714;1
3640;PA;736;0;0;736;4
3640;PL;736;1824;2;AV ASSIS BRASIL 6698 / ,Oliv.L27 e 23Parte1;4
3640;PA;740;0;0;740;4
3640;PL;740;1833;1;AV ASSIS BRASIL 6706 / ,6710/6714-3sl.ALTOS;4
3649;PC;0;0;0;3649;0
3649;PA;960;0;0;960;14
3649;PL;960;2236;1;AV TEIXEIRA MENDES 54 / 604 BOXE 21;14
3650;LC;0;2236;1;AV TEIXEIRA MENDES 54 / 604 BOXE 21;14
3654;LC;0;4;2;AV GETULIO VARGAS 1638 / 901 BOXE 08;1
3672;PC;0;0;0;3672;0
3672;PA;633;0;0;633;2
3672;PL;633;1653;1;R BEIRUTE 126 / FRENTE/130 FUNDOS;2
3680;PC;0;0;0;3680;0
3680;PA;257;0;0;257;1
3680;PL;257;858;2;AV ASSIS BRASIL 1954 / 204;1
3688;PC;0;0;0;3688;0
3688;PA;961;0;0;961;14
3688;PL;961;2235;2;AV SAO PAULO 636 / 506;14
3697;PC;0;0;0;3697;0
3697;PA;490;0;0;490;1
3697;PL;490;1423;2;AV SAO PEDRO  622;1
3698;LC;0;989;5;R CANCIO GOMES 554 / 11;1
3699;LC;0;590;4;AV SAO PEDRO 710 / 03;4
3706;PC;0;0;0;3706;0
3706;PA;257;0;0;257;1
3706;PL;257;858;2;AV ASSIS BRASIL 1954 / 204;1
3708;PC;0;0;0;3708;0
3708;PA;980;0;0;980;12
3708;PL;980;2268;3;R ADAO BAINO 261 / 1203 BOXE 54;12
3727;PC;0;0;0;3727;0
3727;PA;491;0;0;491;1
3727;PL;491;1424;1;AV SAO PEDRO 622 / B;1
3728;LC;0;546;5;AV JOSE GERTUM 594;1
3732;LC;0;1407;4;R TUPARAI 248 / APTO C;1
3733;LC;0;1810;3;R CONSELHEIRO CAMARGO 112 / B;4
3741;LC;0;795;4;R SAO LUIS 353 / 202;4
3759;LC;0;2198;2;R PORTUGAL 639 / APTO 305;4
3764;PC;0;0;0;3764;0
3764;PA;987;0;0;987;12
3764;PL;987;2250;1;AV FARRAPOS / 4051/01 E 4055/02;12
3764;PA;1039;0;0;1039;12
3764;PL;1039;2372;1;AV FARRAPOS 4053 / ALTOS;12
3776;LC;0;1038;6;R MARCELO GAMA 17 / 32;1
3782;LC;0;709;2;R DR BARROS CASSAL 33 / 603;1
3788;PC;0;0;0;3788;0
3788;PA;999;0;0;999;15
3788;PL;999;2308;1;R CANCIO GOMES 542 / BOX 07;15
3788;PA;1001;0;0;1001;15
3788;PL;1001;2315;1;R CANCIO GOMES 542 / BOX 08;15
3788;PA;1018;0;0;1018;16
3788;PL;1018;2335;0;R CANCIO GOMES 542 / 12 B;16
3791;LC;0;542;5;R CLOVIS P GRIVOT 350 / 403 BL. A1;4
3801;LC;0;2301;1;R PEDRO AMERICO 96 / 01;12
3804;PC;0;0;0;3804;0
3804;PA;997;0;0;997;12
3804;PL;997;2304;1;AV ANDARAI 140 / ESTACIONAMENTO;12
3805;LC;0;2304;1;AV ANDARAI 140 / ESTACIONAMENTO;12
3807;PC;0;0;0;3807;0
3807;PA;998;0;0;998;4
3807;PL;998;2305;1;AV AMAZONAS 291;4
3811;LC;0;1030;8;R MARCELO GAMA 17 / 15;1
3816;LC;0;679;7;AV PROTASIO ALVES 1121 / 04;4
3843;LC;0;2158;2;AV POLAR 156;4
3844;LC;0;890;3;R QUINTINO BOCAIUVA 1146 / 8;1
3846;LC;0;50;7;R HONORIO SILVEIRA DIAS 740 / 224 BL 3;4
3849;PC;0;0;0;3849;0
3849;PA;1005;0;0;1005;14
3849;PL;1005;2324;2;R ANITA GARIBALDI 452 / 302;14
3855;LC;0;1432;4;AV SAO PEDRO 818;1
3860;LC;0;3;3;TRV ANUNCIADA 78;1
3865;PC;0;0;0;3865;0
3865;PA;1006;0;0;1006;1
3868;LC;0;1223;2;R DOUTOR EDUARDO MARQUES JUNIOR 65 / 402  GAR.70 BL. F;1
3871;LC;0;16;3;AV INDEPENDENCIA 479 / 410;1
3875;LC;0;1835;4;R GENERAL NETO 95 / 302;4
3879;LC;0;314;2;R PARQUE 209;1
3880;LC;0;1323;8;R CARLOS VON KOSERITZ 15 / 26;4
3882;LC;0;1474;5;TV JAGUARAO 45 / 804 T.A BOX 29 E 97;4
3884;LC;0;1619;3;AV SAO PEDRO 827 / 204;4
3899;LC;0;779;8;R PORTUGUESA 111 / 203 BOXE 08;1
3904;LC;0;1652;5;AV PARANA 1596 / 301;2
3915;PC;0;0;0;3915;0
3915;PA;525;0;0;525;1
3915;PL;525;1462;7;R UMBU 653 / 151 BLOCO G;1
3916;LC;0;2013;3;AV PROTASIO ALVES 2365 / 406;4
3935;LC;0;2210;1;R MARCILIO DIAS 1475;4
3943;LC;0;2109;2;R GENERAL GOMES CARNEIRO 609 / FUNDOS;4
3945;LC;0;25;3;R ANDRADAS 1707;1
3954;LC;0;2152;4;R ENGENHEIRO WALTER BOHEL 230 / 305 bloco B;4
3956;LC;0;1760;4;R RAMIRO BARCELOS 748 / 204 BOXE 07;4
3965;PC;0;0;0;3965;0
3965;PA;246;0;0;246;0
3967;PC;0;0;0;3967;0
3967;PA;84;0;0;84;4
3967;PL;84;240;7;AV GUIDO MONDIM 501 / ALTOS E 499 TERREO;4
3967;PL;84;816;3;R GUIDO MONDIN 499 TERREO;1
3967;PA;246;0;0;246;1
3970;LC;0;1336;3;R ANA NERY 597;1
3974;LC;0;2250;1;AV FARRAPOS / 4051/01 E 4055/02;12
3974;LC;0;2372;1;AV FARRAPOS 4053 / ALTOS;12
3981;PC;0;0;0;3981;0
3981;PA;302;0;0;302;1
3981;PL;302;983;3;R DES ESPIRID.L.MEDEIROS 71;1
3981;PL;302;2380;0;AV AMAZONAS 746;19
3981;PL;302;2407;0;R JOAO CAETANO 144 / 201;19
3981;PA;667;0;0;667;4
3981;PL;667;1712;4;R JOSE ANTONIO ARANHA 160;4
3985;LC;0;2258;1;AV FARRAPOS 3369 / 302  BOXE 03;15
3988;PC;0;0;0;3988;0
3988;PA;937;0;0;937;4
3988;PL;937;2185;1;R FELIX DA CUNHA 360 / SALA 106;4
3995;PC;0;0;0;3995;0
3995;PA;1030;0;0;1030;12
3995;PL;1030;2356;0;AV PRESIDENTE FRANKLIN ROOSEVELT 929 / 04;12
4002;LC;0;772;2;R MOSTARDEIRO 996 / SUB-SOLO;4
4007;LC;0;689;4;AV SAO PEDRO 1058;1
4009;LC;0;1111;5;AV FARRAPOS 3367;1
4011;LC;0;5;3;R DOS ANDRADAS 1715 / 01 E 1711 SL 101;1
4013;PC;0;0;0;4013;0
4013;PA;100;0;0;100;1
4013;PL;100;304;2;AV PARANA 2116/01;1
4013;PA;101;0;0;101;1
4013;PL;101;306;1;AV PARANA 2116 / 03;1
4013;PA;205;0;0;205;1
4013;PL;205;670;2;AV PARANA 2116;1
4013;PA;210;0;0;210;1
4013;PL;210;677;4;AV PARANA 2116 / 06;1
4013;PA;245;0;0;245;1
4013;PL;245;815;3;AV PARANA 2116/04;1
4013;PA;264;0;0;264;1
4013;PL;264;872;2;AV PARANA 2116/05;1
4013;PA;265;0;0;265;1
4013;PL;265;880;8;AV PARANA 2116 / 07;1
4013;PA;268;0;0;268;1
4013;PL;268;894;3;AV PARANA 2116 / 02;1
4013;PA;274;0;0;274;1
4013;PL;274;902;5;AV PARANA 1677 / 406;1
4013;PA;666;0;0;666;4
4013;PL;666;1711;8;AV PARANA 2116 / 08;4
4013;PA;910;0;0;910;4
4013;PL;910;2148;2;AV PARANA 2116 / Estacionamento;4
4013;PA;922;0;0;922;4
4013;PL;922;2165;1;AV PARANA 2116 / ESTACIONAMENTO;4
4013;PA;924;0;0;924;4
4013;PL;924;2168;3;AV PRAIA DE BELAS 543 / 101;4
4013;PA;944;0;0;944;4
4013;PL;944;2198;2;R PORTUGAL 639 / APTO 305;4
4013;PA;985;0;0;985;15
4013;PL;985;2275;2;AV PARANA 2116 / Estacionamento;15
4013;PA;1000;0;0;1000;12
4013;PL;1000;2312;1;AV PARANA 2116 / ESTACIONAMENTO;12
4019;PC;0;0;0;4019;0
4019;PA;1036;0;0;1036;17
4019;PL;1036;2363;0;R DO PARQUE 200;17
4019;PL;1036;2364;0;R DO PARQUE 200;17
4020;PC;0;0;0;4020;0
4020;PA;1037;0;0;1037;17
4020;PL;1037;2367;1;TV AMERICO SILVEIRA 51 / 313;17
4021;PC;0;0;0;4021;0
4021;PA;499;0;0;499;1
4021;PL;499;1432;4;AV SAO PEDRO 818;1
4022;PC;0;0;0;4022;0
4022;PA;499;0;0;499;1
4022;PL;499;1432;4;AV SAO PEDRO 818;1
4023;LC;0;807;3;R VIDAL BARBOSA 224;1
4027;LC;0;1330;6;AV JOAO WALLIG 800 / 101;4
4028;LC;0;902;5;AV PARANA 1677 / 406;1
4032;LC;0;2367;1;TV AMERICO SILVEIRA 51 / 313;17
4039;LC;0;1447;3;R BARAO DE TRAMANDAI 204 / ALTOS;1
4044;LC;0;2114;5;R ITAPEVA 371 / 308;4
4047;LC;0;975;4;R CANCIO GOMES 554 / 12;1
4048;LC;0;1801;6;AV SAO PEDRO 623;4
4051;LC;0;815;3;AV PARANA 2116/04;1
4054;LC;0;2243;2;R DARIO TOTTA 215 / 705- BOXE 54 T.LESTE;14
4058;LC;0;1712;4;R JOSE ANTONIO ARANHA 160;4
4063;LC;0;508;5;AV ASSIS BRASIL 1993 / 205;1
4066;LC;0;792;4;R GARIBALDI 1313 / 301;1
4068;PC;0;0;0;4068;0
4068;PA;1041;0;0;1041;4
4068;PL;1041;2376;2;R MARCO POLO 365 / 201;4
4068;PA;1054;0;0;1054;14
4068;PL;1054;2397;2;BC SOUZA COSTA 400 / 506 BOX 104;14
4072;LC;0;1964;2;R DONA SEBASTIANA 329 / A;4
4073;LC;0;1191;4;AV ASSIS BRASIL 1993 / 202;4
4075;LC;0;2136;3;R EDMUNDO BASTIAN 648;12
4080;LC;0;2324;2;R ANITA GARIBALDI 452 / 302;14
4083;LC;0;2360;1;R DOUTOR EDUARDO CHARTIER 1021 / 901 box 15 e 21;17
4084;LC;0;194;7;R FELIX DA CUNHA 312 / TERRENO;1
4087;LC;0;2209;2;R DO PARQUE 183;4
4089;LC;0;2359;1;R QUINTINO BANDEIRA 118 / 92;17
4092;LC;0;1391;5;AV PRES.ROOSEVELT 997 / 3;4
4093;LC;0;1415;6;AV PROTASIO ALVES 8510 / 201 BL.04;1
4094;PC;0;0;0;4094;0
4094;PA;1044;0;0;1044;19
4094;PL;1044;2382;2;R CORONEL FRANCISCO BITENCOURT 22 / 467;19
4094;PL;1044;2383;2;R PROFESSOR ANNES DIAS 142 / 01;19
4096;LC;0;2374;1;AV PERNAMBUCO 2211 / 14;12
4099;LC;0;2383;2;R PROFESSOR ANNES DIAS 142 / 01;19
4101;LC;0;676;5;R PORTUGAL 1253 / 311 BOXE 25;4
4105;LC;0;425;6;R ROQUE CALAGE 774 / 310 BOXE 32;1
4111;PC;0;0;0;4111;0
4111;PA;1045;0;0;1045;17
4111;PL;1045;2384;1;AV PERNAMBUCO 1551 / 30;17
4112;PC;0;0;0;4112;0
4112;PA;175;0;0;175;1
4112;PL;175;550;3;AV FARRAPOS 2549 / 01;1
4113;PC;0;0;0;4113;0
4113;PA;175;0;0;175;1
4113;PL;175;550;3;AV FARRAPOS 2549 / 01;1
4114;LC;0;313;9;R DO PARQUE 201;4
4117;LC;0;337;6;R PIAUI 108 / 04 C/ BOXE;1
4120;PC;0;0;0;4120;0
4120;PA;1047;0;0;1047;15
4121;LC;0;2260;2;AV FARRAPOS 3369 / 402;15
4124;LC;0;36;2;AV ASSIS BRASIL 1997;4
4128;LC;0;514;2;AV ASSIS BRASIL 1993 / 303;1
4129;PC;0;0;0;4129;0
4129;PA;1057;0;0;1057;19
4129;PL;1057;2388;0;AV PRESIDENTE FRANKLIN ROOSEVELT 1126 / 53;19
4130;PC;0;0;0;4130;0
4130;PA;1048;0;0;1048;17
4130;PL;1048;2377;0;R JOAO PARIS 961;17
4131;PC;0;0;0;4131;0
4131;PA;1052;0;0;1052;4
4131;PL;1052;2394;1;R DO PARQUE 287;4
4133;LC;0;2389;1;AV BENJAMIN CONSTANT 961 / APTO 503;4
4133;LC;0;2391;1;AV BENJAMIN CONSTANT 961 / 12;4
4134;PC;0;0;0;4134;0
4134;PA;1050;0;0;1050;4
4134;PL;1050;2389;1;AV BENJAMIN CONSTANT 961 / APTO 503;4
4134;PL;1050;2391;1;AV BENJAMIN CONSTANT 961 / 12;4
4135;PC;0;0;0;4135;0
4135;PA;1051;0;0;1051;19
4135;PL;1051;2392;2;R DO PARQUE 309;19
4137;PC;0;0;0;4137;0
4137;PA;1053;0;0;1053;4
4137;PL;1053;2395;2;R QUINTINO BANDEIRA 118 / 44;4
4140;LC;0;2394;1;R DO PARQUE 287;4
4144;LC;0;1752;4;AV ANDARAI 546 / 103;4
4145;LC;0;1732;8;AV SAO PEDRO 827 / 203;4
4146;LC;0;2376;2;R MARCO POLO 365 / 201;4
4149;LC;0;334;2;R PIAUI 108 / 01;1
4150;LC;0;304;2;AV PARANA 2116/01;1
4151;PC;0;0;0;4151;0
4151;PA;1058;0;0;1058;17
4151;PL;1058;2400;0;R SAPE 302 / 304 Bl D Boxe 30;17
4162;LC;0;2404;1;AV SAO PEDRO 827 / 303;4
4164;LC;0;2268;3;R ADAO BAINO 261 / 1203 BOXE 54;12
4168;LC;0;2382;2;R CORONEL FRANCISCO BITENCOURT 22 / 467;19
4169;LC;0;1735;7;AV PARANA 1575 / 202;4
4174;LC;0;2385;1;AV SATURNINO DE BRITO 1550;17
4179;LC;0;1462;7;R UMBU 653 / 151 BLOCO G;1
4180;LC;0;1711;8;AV PARANA 2116 / 08;4
4180;LC;0;2275;2;AV PARANA 2116 / Estacionamento;15
4181;LC;0;1423;2;AV SAO PEDRO  622;1
4183;LC;0;665;5;TV JUNDIAI 2227 / 405 BOXE 06;4
4184;LC;0;2397;2;BC SOUZA COSTA 400 / 506 BOX 104;14
4185;LC;0;1329;5;AV JOAO WALLIG 796 / E 800;4
4189;LC;0;550;3;AV FARRAPOS 2549 / 01;1
4190;LC;0;2095;3;R MOURA AZEVEDO 162 / 28;4
4191;LC;0;826;2;R DR FLORES 75 / 81 LJ;1
4191;LC;0;905;2;R DR FLORES 77 / 85;1
4192;PC;0;0;0;4192;0
4192;PA;1033;0;0;1033;17
4192;PL;1033;2360;1;R DOUTOR EDUARDO CHARTIER 1021 / 901 box 15 e 21;17
4193;LC;0;360;2;AV PROTASIO ALVES 3950 / 02;1
4195;LC;0;359;7;AV PROTASIO ALVES 3944 / 01;1
4196;LC;0;2235;2;AV SAO PAULO 636 / 506;14
4198;LC;0;35;5;AV ASSIS BRASIL 1993 / 308;1
4199;LC;0;1372;6;AV ASSIS BRASIL 1993 / 208;1
4200;PC;0;0;0;4200;0
4200;PA;73;0;0;73;4
4200;PL;73;180;5;AV FARRAPOS 2547;4
4200;PA;74;0;0;74;1
4200;PL;74;181;6;AV FARRAPOS 2553;1
4200;PA;133;0;0;133;1
4200;PL;133;384;2;AV SAO PEDRO 688;1
4200;PA;176;0;0;176;1
4200;PL;176;551;5;AV FARRAPOS 2563;1
4201;PC;0;0;0;4201;0
4201;PA;73;0;0;73;4
4201;PL;73;180;5;AV FARRAPOS 2547;4
4201;PA;74;0;0;74;1
4201;PL;74;181;6;AV FARRAPOS 2553;1
4201;PA;133;0;0;133;1
4201;PL;133;384;2;AV SAO PEDRO 688;1
4201;PA;176;0;0;176;1
4201;PL;176;551;5;AV FARRAPOS 2563;1
4202;PC;0;0;0;4202;0
4202;PA;73;0;0;73;4
4202;PL;73;180;5;AV FARRAPOS 2547;4
4202;PA;74;0;0;74;1
4202;PL;74;181;6;AV FARRAPOS 2553;1
4202;PA;133;0;0;133;1
4202;PL;133;384;2;AV SAO PEDRO 688;1
4202;PA;176;0;0;176;1
4202;PL;176;551;5;AV FARRAPOS 2563;1
4203;LC;0;510;3;AV ASSIS BRASIL 1993 / 207;1
4204;LC;0;1198;5;R MOSTARDEIRO 974;14
4207;LC;0;333;5;AV PIAUI 15 / 202;4
4208;LC;0;880;8;AV PARANA 2116 / 07;1
4209;LC;0;598;4;AV SAO PEDRO 708 / LOJA;1
4210;LC;0;2305;1;AV AMAZONAS 291;4
4211;LC;0;2168;3;AV PRAIA DE BELAS 543 / 101;4
4216;PC;0;0;0;4216;0
4216;PA;1061;0;0;1061;19
4216;PL;1061;2417;1;R SETE DE ABRIL 285 / 508 e BOX 44;19
4219;LC;0;517;6;AV ASSIS BRASIL 1993 / 307;4
4220;LC;0;1331;4;AV JOAO WALLIG 800 / 201;4
4221;LC;0;1165;9;R GENERAL NETO 185 / 11;4
4224;LC;0;197;4;R FELIX DA CUNHA 325 / FRENTE;1
4224;LC;0;2408;1;R FELIX DA CUNHA 325 / -FUNDOS;4
4227;LC;0;763;8;R MARANHAO 194;1
4231;LC;0;782;6;AV PRES F ROOSEVELT 767;4
4233;LC;0;2384;1;AV PERNAMBUCO 1551 / 30;17
4234;LC;0;2293;3;R ATTILIO BILIBIO 251 / 102 T.E-Nature Box66;12
4235;LC;0;6;5;R ALMIRANTE GONCALVES 127 / 301;1
4236;LC;0;2425;1;AV SAO PEDRO 710 / 01;19
4237;LC;0;2417;1;R SETE DE ABRIL 285 / 508 e BOX 44;19
4240;LC;0;1968;5;R GENERAL CALDWELL 1205 / 18;4
4241;LC;0;1940;5;R MADRE ANA 377;4
4242;LC;0;1885;5;AV CRISTOVAO COLOMBO 1681;4
4245;PC;0;0;0;4245;0
4245;PA;1062;0;0;1062;20
4245;PL;1062;2426;1;R SAO FELISBINO 105 / 302 C/BOX 28 E 29;20
4246;PC;0;0;0;4246;0
4246;PA;1062;0;0;1062;20
4246;PL;1062;2426;1;R SAO FELISBINO 105 / 302 C/BOX 28 E 29;20
4247;LC;0;2426;1;R SAO FELISBINO 105 / 302 C/BOX 28 E 29;20
4248;LC;0;726;3;AV JOSE LUTZEMBERGER 125;1
4253;LC;0;361;4;AV PROTASIO ALVES 3956 / 03;4
4254;LC;0;2392;2;R DO PARQUE 309;19
4255;LC;0;2162;3;AV POLONIA 375 / 504   BOXE 21;4
4256;LC;0;1332;7;AV JOAO WALLIG 800 / 102;1
4258;LC;0;2431;1;AV PRESIDENTE FRANKLIN ROOSEVELT 1264 / LJS 05 E 07;20
4262;LC;0;941;6;AV ANDARAI 546 / 201 BOXE 07;1
4263;LC;0;2435;1;R ERNESTO DA FONTOURA 310;20
4266;LC;0;2395;2;R QUINTINO BANDEIRA 118 / 44;4
